"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16521","checkRunNodeZero","Surefire suite","Thu Oct 30 02:21:45 UTC 2025","broken","Thu Oct 30 02:22:01 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","21733","checkRunNodeFive","Surefire suite","Thu Oct 30 02:23:15 UTC 2025","failed","Thu Oct 30 02:23:37 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","14563","checkRunNode","Surefire suite","Thu Oct 30 02:24:15 UTC 2025","broken","Thu Oct 30 02:24:29 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","15985","checkRunNodeTwo","Surefire suite","Thu Oct 30 02:22:22 UTC 2025","broken","Thu Oct 30 02:22:38 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","20957","checkRunNodeNine","Surefire suite","Thu Oct 30 02:24:29 UTC 2025","failed","Thu Oct 30 02:24:50 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","14948","checkRunNodeFour","Surefire suite","Thu Oct 30 02:23:00 UTC 2025","broken","Thu Oct 30 02:23:15 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","23926","checkRunNodeSeven","Surefire suite","Thu Oct 30 02:23:51 UTC 2025","failed","Thu Oct 30 02:24:15 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","21954","checkRunNodeThree","Surefire suite","Thu Oct 30 02:22:38 UTC 2025","failed","Thu Oct 30 02:23:00 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","21003","checkRunNodeOne","Surefire suite","Thu Oct 30 02:22:01 UTC 2025","failed","Thu Oct 30 02:22:22 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","13721","checkRunNodeSix","Surefire suite","Thu Oct 30 02:23:37 UTC 2025","broken","Thu Oct 30 02:23:51 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
