"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15066","checkRunNode","Surefire suite","Sun Dec 14 02:38:59 UTC 2025","broken","Sun Dec 14 02:39:14 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","21089","checkRunNodeSeven","Surefire suite","Sun Dec 14 02:38:38 UTC 2025","failed","Sun Dec 14 02:38:59 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","22815","checkRunNodeNine","Surefire suite","Sun Dec 14 02:39:14 UTC 2025","failed","Sun Dec 14 02:39:37 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","15319","checkRunNodeFour","Surefire suite","Sun Dec 14 02:37:47 UTC 2025","broken","Sun Dec 14 02:38:02 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","21036","checkRunNodeFive","Surefire suite","Sun Dec 14 02:38:02 UTC 2025","failed","Sun Dec 14 02:38:23 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","21605","checkRunNodeOne","Surefire suite","Sun Dec 14 02:36:49 UTC 2025","failed","Sun Dec 14 02:37:11 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","21013","checkRunNodeThree","Surefire suite","Sun Dec 14 02:37:26 UTC 2025","failed","Sun Dec 14 02:37:47 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","15326","checkRunNodeTwo","Surefire suite","Sun Dec 14 02:37:11 UTC 2025","broken","Sun Dec 14 02:37:26 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","14347","checkRunNodeSix","Surefire suite","Sun Dec 14 02:38:23 UTC 2025","broken","Sun Dec 14 02:38:38 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","26996","checkRunNodeZero","Surefire suite","Sun Dec 14 02:36:22 UTC 2025","failed","Sun Dec 14 02:36:49 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
