"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","37680","checkRunNode","Surefire suite","Fri Aug 29 10:33:10 UTC 2025","failed","Fri Aug 29 10:33:48 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","21978","checkRunNodeFive","Surefire suite","Fri Aug 29 10:31:51 UTC 2025","failed","Fri Aug 29 10:32:13 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","21105","checkRunNodeSeven","Surefire suite","Fri Aug 29 10:32:49 UTC 2025","failed","Fri Aug 29 10:33:10 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","20822","checkRunNodeNine","Surefire suite","Fri Aug 29 10:33:48 UTC 2025","failed","Fri Aug 29 10:34:09 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","20861","checkRunNodeThree","Surefire suite","Fri Aug 29 10:30:54 UTC 2025","failed","Fri Aug 29 10:31:15 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","40121","checkRunNodeZero","Surefire suite","Fri Aug 29 10:29:16 UTC 2025","failed","Fri Aug 29 10:29:56 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","35738","checkRunNodeFour","Surefire suite","Fri Aug 29 10:31:15 UTC 2025","failed","Fri Aug 29 10:31:51 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","22550","checkRunNodeOne","Surefire suite","Fri Aug 29 10:29:56 UTC 2025","failed","Fri Aug 29 10:30:19 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","36260","checkRunNodeSix","Surefire suite","Fri Aug 29 10:32:13 UTC 2025","failed","Fri Aug 29 10:32:49 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","35655","checkRunNodeTwo","Surefire suite","Fri Aug 29 10:30:19 UTC 2025","failed","Fri Aug 29 10:30:54 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
