"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24726","checkRunNodeZero","Surefire suite","Thu Dec 04 02:26:04 UTC 2025","failed","Thu Dec 04 02:26:29 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","21244","checkRunNodeOne","Surefire suite","Thu Dec 04 02:26:29 UTC 2025","failed","Thu Dec 04 02:26:50 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","13649","checkRunNodeSix","Surefire suite","Thu Dec 04 02:28:07 UTC 2025","broken","Thu Dec 04 02:28:21 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","21713","checkRunNodeThree","Surefire suite","Thu Dec 04 02:27:06 UTC 2025","failed","Thu Dec 04 02:27:27 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","21007","checkRunNodeSeven","Surefire suite","Thu Dec 04 02:28:21 UTC 2025","failed","Thu Dec 04 02:28:42 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","15929","checkRunNode","Surefire suite","Thu Dec 04 02:28:42 UTC 2025","broken","Thu Dec 04 02:28:57 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","23291","checkRunNodeFive","Surefire suite","Thu Dec 04 02:27:44 UTC 2025","failed","Thu Dec 04 02:28:07 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","15688","checkRunNodeTwo","Surefire suite","Thu Dec 04 02:26:50 UTC 2025","broken","Thu Dec 04 02:27:06 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","21239","checkRunNodeNine","Surefire suite","Thu Dec 04 02:28:57 UTC 2025","failed","Thu Dec 04 02:29:19 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","16085","checkRunNodeFour","Surefire suite","Thu Dec 04 02:27:27 UTC 2025","broken","Thu Dec 04 02:27:44 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
