"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15169","checkRunNodeZero","Surefire suite","Thu Feb 05 03:19:08 UTC 2026","broken","Thu Feb 05 03:19:23 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","15341","checkRunNodeThree","Surefire suite","Thu Feb 05 03:20:00 UTC 2026","broken","Thu Feb 05 03:20:15 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","16014","checkRunNodeOne","Surefire suite","Thu Feb 05 03:19:23 UTC 2026","failed","Thu Feb 05 03:19:39 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","14137","checkRunNodeSeven","Surefire suite","Thu Feb 05 03:21:13 UTC 2026","broken","Thu Feb 05 03:21:28 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","14536","checkRunNodeFive","Surefire suite","Thu Feb 05 03:20:37 UTC 2026","broken","Thu Feb 05 03:20:51 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","20858","checkRunNodeTwo","Surefire suite","Thu Feb 05 03:19:39 UTC 2026","failed","Thu Feb 05 03:20:00 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","22167","checkRunNodeSix","Surefire suite","Thu Feb 05 03:20:51 UTC 2026","failed","Thu Feb 05 03:21:13 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","21367","checkRunNodeFour","Surefire suite","Thu Feb 05 03:20:15 UTC 2026","failed","Thu Feb 05 03:20:37 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","21657","checkRunNodeNine","Surefire suite","Thu Feb 05 03:21:43 UTC 2026","failed","Thu Feb 05 03:22:05 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","15841","checkRunNode","Surefire suite","Thu Feb 05 03:21:28 UTC 2026","failed","Thu Feb 05 03:21:43 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
